C_ST,JS_ST,JW_ST,JW_Trsv,JW_Xyl,P_ST,P_Xyl,Q_ST,c_demand_2,c_satis,carbon_q,connect_no,connection_1,connection_2,connection_belong,coor_x,coor_y,coor_z,exudation,growth_rate,id,length,order,organ_id,organ_id2,organ_length,organ_type,parent_organ,r_st,r_xyl,r_xyl_node,radial_water,radius,res_main,rw_satis,sub_type,time
1.08477,0.8303790000000001,0.76549,-0.0190024,8.10471,3.45165,-0.108956,1.4102,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.0011691290179983514,0.00013993124385512315,,,0.1,0,,1,1
1.07749,0.7969689999999999,0.7396510000000001,-0.025838999999999997,8.07887,3.4495199999999997,-0.107822,1.4007399999999999,,,,2,2,3,,-2.2374912883290275e-05,-2.9639262571579658e-05,-0.022499724160260023,,,2,0.002499999999999999,1,0,1,,2,0,0.0011691290179983503,0.00013993124385512315,,,0.1,0,,1,1
1.07358,0.762706,0.710432,-0.029219,8.04965,3.44749,-0.10669100000000001,1.39565,,,,2,3,4,,-9.298088424205124e-06,-0.0001346563460152179,-0.02499748323768263,,,3,0.004999999999999996,1,0,1,,2,0,0.0011691290179983522,0.00013993124385512315,,,0.1,0,,1,1
1.0712700000000002,0.727889,0.679463,-0.0309686,8.01868,3.44555,-0.105565,1.39265,,,,2,4,5,,7.321129919684174e-06,-0.0002179361453631791,-0.027496040476691217,,,4,0.007499999999999996,1,0,1,,2,0,0.0011691290179983522,0.00013993124385512315,,,0.1,0,,1,1
1.06976,0.692711,0.647541,-0.0319225,7.98676,3.4437,-0.10444300000000001,1.39068,,,,2,5,6,,0.00010442136620075971,-0.00023046817985027365,-0.029994122639516486,,,5,0.009999999999999997,1,0,1,,2,0,0.001169129017998349,0.00013993124385512315,,,0.1,0,,1,1
1.06865,0.657289,0.615064,-0.0324769,7.954280000000001,3.44194,-0.103325,1.38925,,,,2,6,7,,-0.00012068314580757425,-0.00023566630508541382,-0.03248396218016313,,,6,0.01249999999999999,1,0,1,,2,0,0.001169129017998353,0.00013993124385512315,,,0.1,0,,1,1
1.06776,0.621691,0.582236,-0.0328277,7.921460000000001,3.4402699999999995,-0.102212,1.38809,,,,2,7,8,,-0.0002800763344495511,-0.0002432327821570508,-0.034978864294443225,,,7,0.014999999999999993,1,0,1,,2,0,0.001169129017998353,0.00013993124385512315,,,0.1,0,,1,1
1.0669899999999999,0.585938,0.5491520000000001,-0.0330841,7.88837,3.4387,-0.101104,1.3870799999999999,,,,2,8,9,,-0.0004355757373263163,0.00013260310590839766,-0.037445555868383315,,,8,0.017499999999999995,1,0,1,,2,0,0.0010762191267866513,0.00013993124385512315,,,0.1,0,,1,1
0.604496,0.8624729999999999,0.784492,-0.428572,8.12371,3.43733,-0.1,0.785845,0.002349821361603641,861.7683714552807,2.025001728,1,10,1,7.0,-0.0006467573912904383,0.0003980982546095291,-0.039721741094608534,2.022651906638396,1.8699284573082775,9,0.019801326693244744,1,0,1,1.9801326693244747,2,0,0.0011691290179983514,0.00013993124385512315,,,0.1,0,0.9349642286541388,1,1
1.0994,0.8925719999999999,0.7889729999999999,-0.00448014,8.12913,3.4538800000000003,-0.11009300000000001,1.4292200000000002,,,,2,11,10,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,1,2,,3,0,0.001,1e-09,,,0.1,0,,1,1
