time,id,organ_type,sub_type,connect_no,organ_id,organ_id2,parent_organ,length,res_main,carbon_q,c_satis,rw_satis,c_demand_2,growth_rate,exudation,order,organ_length,coor_x,coor_y,coor_z,connection_1,connection_2,radius,r_xyl_node,radial_water,r_xyl,r_st,connection_belong,JW_Trsv,Q_ST,C_ST,P_Xyl,P_ST,JW_Xyl,JW_ST,JS_ST
1,1,2,1,2,0,0,0,0.0,0.0,,,,,,,1,,0.0,0.0,-0.02,1,2,0.1,,,0.0001401689298628721,0.02338258035996706,,0.0649971,0.548186,0.42168100000000003,-0.111198,0.635625,9.61403,2.27687,0.9601139999999999
1,2,2,1,2,0,1,0,0.0025000000000000022,3.966657323232327e-09,,,,,,,1,,5.3102009413000795e-05,-8.531663050271797e-05,-0.022497979433293232,2,3,0.1,,,0.0001401689298628721,0.02338258035996705,,0.0815942,0.529179,0.40706,-0.109851,0.586715,9.69563,2.35846,0.960038
1,3,2,1,2,0,1,0,0.005000000000000004,3.966657323232326e-09,,,,,,,1,,0.00010133136238694334,-4.674768003252484e-05,-0.02499721659002153,3,4,0.1,,,0.0001401689298628721,0.023382580359967025,,0.09288210000000001,0.509088,0.391606,-0.108492,0.5369189999999999,9.78851,2.45135,0.9599629999999999
1,4,2,1,2,0,1,0,0.007500000000000002,3.966657323232323e-09,,,,,,,1,,0.0001464445374203456,-6.9908632192561275e-06,-0.027496493324790067,4,5,0.1,,,0.0001401689298628721,0.02338258035996705,,0.104001,0.488331,0.375639,-0.10712,0.48608999999999997,9.892510000000001,2.55535,0.959889
1,5,2,1,2,0,1,0,0.010000000000000004,3.966657323232326e-09,,,,,,,1,,0.00020571177391970704,0.00043883217427961646,-0.029955706453803698,5,6,0.1,,,0.0001401689298628721,0.02338258035996701,,0.116584,0.46698900000000004,0.359222,-0.105733,0.43408,10.0091,2.67193,0.9598180000000001
1,6,2,1,2,0,1,0,0.0125,3.9666573232323196e-09,,,,,,,1,,0.00025601344575851227,0.0009693416229041328,-0.0323982521476916,6,7,0.1,,,0.0001401689298628721,0.02338258035996707,,0.13147,0.445057,0.342352,-0.10432999999999999,0.380718,10.1406,2.8034,0.959749
1,7,2,1,2,0,1,0,0.015000000000000005,3.96665732323233e-09,,,,,,,1,,3.77563158303354e-05,0.0014192629973108731,-0.0348477285370629,7,8,0.1,,,0.0001401689298628721,0.02338258035996701,,0.149417,0.42250699999999997,0.325006,-0.10290899999999999,0.325802,10.29,2.95282,0.959683
1,8,2,1,2,0,1,0,0.0175,3.9666573232323196e-09,,,,,,,1,,-0.0002062298988167755,0.0017979210004592976,-0.037306811464439246,8,9,0.1,,,0.0001401689298628721,0.021524382535732984,,0.171342,0.399309,0.307161,-0.101466,0.269088,10.4613,3.12416,0.95962
1,9,2,1,1,0,1,0,0.019801326693244747,3.65142975236372e-09,3.31644672,1411.3612099162651,0.9349642286541388,0.002349821361603641,1.8699284573082775,3.3140968986383963,1,1.9801326693244747,-0.00043408443568536024,0.0017460536991337034,-0.03959624297512534,10,1,0.1,,,0.0001401689298628721,0.023382580359967025,7.0,-2.91736,0.020933700000000003,0.0161029,-0.1,0.21495100000000003,9.54904,2.2118700000000002,0.960191
1,10,3,1,2,1,2,0,0.0024999999999999988,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0175,11,10,0.1,,,1e-09,0.0001,,0.023387900000000003,0.56434,0.434108,-0.11253699999999998,0.683846,9.5264,2.1884900000000003,0.960268
1,11,3,1,2,1,2,0,0.005000000000000001,3.966657323232327e-09,,,,,,,1,,0.0,0.0,-0.015,12,11,0.1,,,1e-09,0.0001,,0.0863029,0.570417,0.43878199999999995,-0.11253699999999998,0.6840510000000001,9.43645,2.1021799999999997,0.9603430000000001
1,12,3,1,2,1,2,0,0.0075,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0125,13,12,0.1,,,1e-09,0.0001,,0.33363400000000004,0.593881,0.45683100000000004,-0.11253699999999998,0.6842520000000001,9.10254,1.76855,0.960412
1,13,3,1,1,1,2,0,0.009754115099857198,3.576520867302847e-09,,,,,,,1,,0.0,0.0,-0.010245884900142803,,,0.1,,,,,,1.5615700000000001,0.705966,0.5430510000000001,-0.11253699999999998,0.684441,,,
2,1,2,1,2,0,0,0,0.0,0.0,,,,,,,1,,0.0,0.0,-0.02,1,2,0.1,,,0.0001401689298628721,0.02338258035996706,,0.137228,0.637382,0.49029399999999995,-0.145311,0.808198,18.5714,3.90834,1.9162299999999999
2,2,2,1,2,0,1,0,0.0025000000000000022,3.966657323232327e-09,,,,,,,1,,5.3102009413000795e-05,-8.531663050271797e-05,-0.022497979433293232,2,3,0.1,,,0.0001401689298628721,0.02338258035996705,,0.199525,0.6063189999999999,0.46639899999999995,-0.142708,0.717014,18.7709,4.10786,1.9159
2,3,2,1,2,0,1,0,0.005000000000000004,3.966657323232326e-09,,,,,,,1,,0.00010133136238694334,-4.674768003252484e-05,-0.02499721659002153,3,4,0.1,,,0.0001401689298628721,0.023382580359967025,,0.243825,0.5722520000000001,0.440194,-0.140077,0.6239210000000001,19.0147,4.3516900000000005,1.9155799999999998
2,4,2,1,2,0,1,0,0.007500000000000002,3.966657323232323e-09,,,,,,,1,,0.0001464445374203456,-6.9908632192561275e-06,-0.027496493324790067,4,5,0.1,,,0.0001401689298628721,0.02338258035996705,,0.288539,0.536583,0.41275600000000007,-0.13741099999999998,0.52836,19.3033,4.640219999999999,1.9152799999999999
2,5,2,1,3,0,1,0,0.010000000000000004,3.966657323232326e-09,,,,,,,1,,0.00020571177391970704,0.00043883217427961646,-0.029955706453803698,5,6,0.1,,,0.0001401689298628721,0.02338258035996701,,0.341346,0.49973999999999996,0.384416,-0.134706,0.429727,19.6446,2.99065,1.14965
2,6,2,1,2,0,1,0,0.0125,3.9666573232323196e-09,,,,,,,1,,0.00025601344575851227,0.0009693416229041328,-0.0323982521476916,6,7,0.1,,,0.0001401689298628721,0.02338258035996707,,0.24,0.46250399999999997,0.355773,-0.13195199999999999,0.368234,19.8846,3.23065,1.1493799999999998
2,7,2,1,2,0,1,0,0.015000000000000005,3.96665732323233e-09,,,,,,,1,,3.77563158303354e-05,0.0014192629973108731,-0.0348477285370629,7,8,0.1,,,0.0001401689298628721,0.02338258035996701,,0.22554699999999997,0.43222200000000005,0.332478,-0.129165,0.303969,20.1101,3.4561900000000003,1.14911
2,8,2,1,2,0,1,0,0.0175,3.9666573232323196e-09,,,,,,,1,,-0.0002062298988167755,0.0017979210004592976,-0.037306811464439246,8,9,0.1,,,0.0001401689298628721,0.023382580359967025,,0.24374099999999999,0.403658,0.310506,-0.126346,0.237023,20.3539,3.69993,1.14885
2,9,2,1,3,0,1,0,0.02,3.966657323232323e-09,,,,,,,1,,-0.00045375509541035656,0.0017415760001190112,-0.039793889371941935,9,16,0.1,,,0.0001401689298628721,0.02338258035996706,,0.2797,0.375207,0.288621,-0.123493,0.16711199999999998,20.6335,1.3754899999999999,0.396995
2,10,3,1,2,3,2,0,0.0024999999999999988,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0175,16,17,0.1,,,0.0001401689298628721,0.023382580359966997,,0.00020543400000000003,0.660694,0.5082260000000001,-0.147895,0.8981399999999999,20.7514,1.49336,0.396755
2,11,3,1,2,3,2,0,0.005000000000000001,3.966657323232327e-09,,,,,,,1,,0.0,0.0,-0.015,17,18,0.1,,,0.0001401689298628721,0.023382580359967087,,0.000317296,0.660853,0.5083479999999999,-0.147895,0.898525,20.8308,1.5727799999999998,0.396512
2,12,3,1,2,3,2,0,0.0075,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0125,18,19,0.1,,,0.0001401689298628721,0.023382580359966997,,0.000645405,0.66103,0.5084850000000001,-0.147895,0.8989090000000001,20.904,1.64599,0.396268
2,13,3,1,3,3,2,0,0.01,3.9666573232323245e-09,,,,,,,1,,0.0,0.0,-0.01,19,20,0.1,,,0.0001401689298628721,0.023382580359966997,,0.00160789,0.661266,0.508666,-0.147895,0.899294,20.9812,1.72318,0.396024
2,14,2,3,1,1,3,1,0.011832470002755398,7.268780556033241e-10,2.645021952,9005.014577601418,0.9349642286541388,0.0002937276702004551,0.9349642286541388,2.6447282243297994,2,0.1832470002755393,0.0009383004681509024,0.002099071293865805,-0.03021039485534303,20,21,0.05,,,0.0001401689298628721,0.023382580359966997,16.0,-1.8259999999999998,0.0166953,0.012842500000000001,-0.1,-0.0503732,21.0667,1.8086900000000001,0.395783
2,15,2,3,1,2,4,1,0.020236779373691668,9.392226366444154e-11,2.59756416,8843.443854735533,0.9349642286541388,0.0002937276702004551,0.9349642286541388,2.5972704323297995,2,0.023677937369166457,-0.00024588400966502814,0.0018015689015606774,-0.03989009194619796,21,22,0.05,,,0.0001401689298628721,0.02338258035996706,17.0,-2.44218,0.0163956,0.012612,-0.1,0.0943482,21.1635,1.90543,0.395548
2,16,2,1,2,0,1,0,0.022500000000000003,3.966657323232327e-09,,,,,,,1,,-0.0007538475377443635,0.0017171757359693764,-0.04227569298084483,22,23,0.1,,,0.0001401689298628721,0.004302713619300815,,0.117871,0.345383,0.265679,-0.120601,0.14175,21.2743,2.01631,0.39532
2,17,2,1,2,0,1,0,0.024999999999999998,3.966657323232317e-09,,,,,,,1,,-0.0012731638204937245,0.001576671249795009,-0.04471712065493969,5,14,0.1,,,817.5557556665477,0.27422641341860493,,0.0794199,0.327741,0.252109,-0.117692,0.114905,4.24505e-05,1.99092,0.765342
