C_ST,JS_ST,JW_ST,JW_Trsv,JW_Xyl,P_ST,P_Xyl,Q_ST,c_demand_2,c_satis,carbon_q,connect_no,connection_1,connection_2,connection_belong,coor_x,coor_y,coor_z,exudation,growth_rate,id,length,order,organ_id,organ_id2,organ_length,organ_type,parent_organ,r_st,r_xyl,r_xyl_node,radial_water,radius,res_main,rw_satis,sub_type,time
1.2506899999999999,0.7725069999999999,0.617664,-0.024840099999999997,7.96307,4.53024,-0.108752,1.6259,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.00023382580359967026,0.00013993124385512315,,,0.1,0.0,,1,1
1.23522,0.721308,0.583952,-0.0337116,7.929360000000001,4.52979,-0.10763800000000001,1.60578,,,,2,2,3,,-5.4806336115583715e-06,-1.0886742770868582e-05,-0.02249997028812085,,,2,0.0024999999999999988,1,0,1,,2,0,0.00023382580359967045,0.00013993124385512315,,,0.1,9.916643308080807e-10,,1,1
1.22554,0.6676850000000001,0.5448069999999999,-0.0391448,7.890219999999999,4.529380000000001,-0.106528,1.59321,,,,2,3,4,,-1.981142235687276e-05,0.00012392001763728157,-0.024996291935233297,,,3,0.004999999999999999,1,0,1,,2,0,0.00023382580359967045,0.00013993124385512315,,,0.1,9.916643308080811e-10,,1,1
1.21908,0.612108,0.502106,-0.0427016,7.847510000000001,4.529,-0.105424,1.58481,,,,2,4,5,,-0.0003617518328567554,0.0003563499897391175,-0.027461865512260743,,,4,0.0075,1,0,1,,2,0,0.00023382580359967026,0.00013993124385512315,,,0.1,9.916643308080811e-10,,1,1
1.21444,0.554873,0.456896,-0.0452091,7.8023,4.5286599999999995,-0.104326,1.57877,,,,2,5,6,,-0.0008102053158273786,0.0005205750986025912,-0.029915825493032698,,,5,0.009999999999999998,1,0,1,,2,0,0.00023382580359967026,0.00013993124385512315,,,0.1,9.916643308080807e-10,,1,1
1.2107,0.49602799999999997,0.40970200000000007,-0.0471943,7.75511,4.52835,-0.10323399999999999,1.57392,,,,2,6,7,,-0.0010824143952701242,0.0007079021236283889,-0.032393891432987466,,,6,0.012499999999999997,1,0,1,,2,0,0.0002338258035996706,0.00013993124385512315,,,0.1,9.916643308080807e-10,,1,1
1.20689,0.43506300000000003,0.360482,-0.04922,7.705889999999999,4.52807,-0.102149,1.5689600000000001,,,,2,7,8,,-0.0012008151119564615,0.0009010502756993235,-0.034883605284344636,,,7,0.015,1,0,1,,2,0,0.00023382580359966997,0.00013993124385512315,,,0.1,9.916643308080818e-10,,1,1
1.20046,0.36945700000000004,0.307762,-0.0527198,7.653169999999999,4.527830000000001,-0.10107100000000001,1.5606,,,,2,8,9,,-0.0013344090948197646,0.0011516720734306477,-0.037367421171693095,,,8,0.017499999999999995,1,0,1,,2,0,0.00021524382535733055,0.00013993124385512315,,,0.1,9.916643308080793e-10,,1,1
0.798242,0.82063,0.642504,-0.246067,7.98791,4.52764,-0.1,1.03772,0.002349821361603641,543.3789192930884,1.276843392,1,10,1,7.0,-0.001464213005528765,0.001422323454838847,-0.039649087957958636,1.2744935706383964,1.8699284573082775,9,0.019801326693244747,1,0,1,1.9801326693244747,2,0,0.00023382580359967026,0.00013993124385512315,,,0.1,9.128574380909327e-10,0.9349642286541388,1,1
1.27724,0.8648100000000001,0.651741,-0.00923757,7.9924,4.53072,-0.10987000000000001,1.66041,,,,2,11,10,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,1,2,,3,0,0.0001,1e-09,,,0.1,9.916643308080807e-10,,1,1
1.32692,0.903926,0.630523,0.021218599999999997,8.04377,4.530959999999999,-0.10987000000000001,1.725,,,,2,12,11,,0.0,0.0,-0.015,,,11,0.005000000000000001,1,1,2,,3,0,0.0001,1e-09,,,0.1,9.916643308080818e-10,,1,1
1.43361,0.936531,0.539243,0.0912797,7.85508,4.53123,-0.10987000000000001,1.8637,,,,2,13,12,,0.0,0.0,-0.0125,,,12,0.0075,1,1,2,,3,0,0.0001,1e-09,,,0.1,9.916643308080807e-10,,1,1
1.73675,,,0.33226100000000003,,4.53169,-0.10987000000000001,2.25778,,,,1,,,,0.0,0.0,-0.010245884900142803,,,13,0.009754115099857198,1,1,2,,3,0,,,,,0.1,8.941302168257117e-10,,1,1
1.01321,1.51883,1.4990299999999999,-0.0243308,16.171,3.2152700000000003,-0.13555,1.31718,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.00023382580359967026,0.00013993124385512315,,,0.1,0.0,,1,2
