C_ST,JS_ST,JW_ST,JW_Trsv,JW_Xyl,P_ST,P_Xyl,Q_ST,c_demand_2,c_satis,carbon_q,connect_no,connection_1,connection_2,connection_belong,coor_x,coor_y,coor_z,exudation,growth_rate,id,length,order,organ_id,organ_id2,organ_length,organ_type,parent_organ,r_st,r_xyl,r_xyl_node,radial_water,radius,res_main,rw_satis,sub_type,time
1.04864,0.8848889999999999,0.8438469999999999,-0.000508815,8.17775,3.17377,-0.109117,1.36323,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.02805909643196043,0.00013993124385512315,,,0.1,0.0,,1,1
1.0325799999999998,0.865298,0.8379989999999999,-0.00584793,8.1719,3.1219,-0.107973,1.34235,,,,2,2,3,,-2.457175364568118e-06,5.876014854156207e-06,-0.022499991886934568,,,2,0.002499999999999999,1,0,1,,2,0,0.028059096431960442,0.00013993124385512315,,,0.1,9.916643308080807e-10,,1,1
1.01924,0.845258,0.829298,-0.00870093,8.1632,3.0717,-0.10683,1.32502,,,,2,3,4,,0.00014911507795865002,-2.085717205148884e-05,-0.024995249626876555,,,3,0.004999999999999999,1,0,1,,2,0,0.02805909643196046,0.00013993124385512315,,,0.1,9.916643308080811e-10,,1,1
1.00735,0.824953,0.818936,-0.010362200000000002,8.15284,3.0230599999999996,-0.10568699999999999,1.30955,,,,2,4,5,,0.00021358392516422324,3.3917878470786925e-05,-0.027493817909229525,,,4,0.007500000000000001,1,0,1,,2,0,0.02805909643196042,0.00013993124385512315,,,0.1,9.916643308080816e-10,,1,1
0.996286,0.804513,0.807512,-0.011424,8.14142,2.97592,-0.104546,1.2951700000000002,,,,2,5,6,,0.000244496212192304,0.00010617186981705231,-0.029992582362163258,,,5,0.009999999999999998,1,0,1,,2,0,0.02805909643196047,0.00013993124385512315,,,0.1,9.9166433080808e-10,,1,1
0.9857739999999999,0.784031,0.795346,-0.0121665,8.12925,2.93025,-0.103407,1.28151,,,,2,6,7,,0.00018665343291153074,0.00015027550835925154,-0.03249152395450839,,,6,0.0125,1,0,1,,2,0,0.02805909643196041,0.00013993124385512315,,,0.1,9.916643308080818e-10,,1,1
0.975671,0.76358,0.78262,-0.0127259,8.11652,2.88599,-0.10227,1.26837,,,,2,7,8,,0.00012663200292069234,0.00019473637475073903,-0.034990407837225145,,,7,0.014999999999999998,1,0,1,,2,0,0.028059096431960483,0.00013993124385512315,,,0.1,9.916643308080799e-10,,1,1
0.9659059999999999,0.743213,0.769447,-0.013172799999999998,8.10335,2.84313,-0.101134,1.25568,,,,2,8,9,,-0.00022013387998298076,0.0002795254465484634,-0.037464789423754946,,,8,0.0175,1,0,1,,2,0,0.025829259042879582,0.00013993124385512315,,,0.1,9.916643308080826e-10,,1,1
0.0746826,0.903749,0.844356,-0.609719,8.17826,2.80492,-0.1,0.09708739999999999,0.002349821361603641,1093.080593261392,2.568544128,1,10,1,7.0,-0.00034614276821317945,0.00043552288232391535,-0.03975736245621417,2.5661943066383963,1.8699284573082775,9,0.019801326693244747,1,0,1,1.9801326693244747,2,0,0.02805909643196043,0.00013993124385512315,,,0.1,9.1285743809093e-10,0.9349642286541388,1,1
1.07034,0.9214469999999999,0.834066,0.01029,8.16855,3.22753,-0.11026199999999999,1.39144,,,,2,11,10,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,1,2,,3,0,0.001,1e-09,,,0.1,9.916643308080807e-10,,1,1
1.10477,0.9372719999999999,0.789308,0.0447579,8.1233,3.22953,-0.11026199999999999,1.4362,,,,2,12,11,,0.0,0.0,-0.015,,,11,0.005000000000000001,1,1,2,,3,0,0.001,1e-09,,,0.1,9.916643308080818e-10,,1,1
1.18746,0.9505520000000001,0.657134,0.132174,7.98843,3.2317099999999996,-0.11026199999999999,1.5437,,,,2,13,12,,0.0,0.0,-0.0125,,,12,0.0075,1,1,2,,3,0,0.001,1e-09,,,0.1,9.916643308080807e-10,,1,1
1.44651,,,0.45015299999999997,,3.23465,-0.11026199999999999,1.8804599999999998,,,,1,,,,0.0,0.0,-0.010245884900142803,,,13,0.009754115099857198,1,1,2,,3,0,,,,,0.1,8.941302168257117e-10,,1,1
0.93609,1.6876,1.80282,-0.00359795,16.4999,2.61895,-0.136942,1.21692,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.02805909643196043,0.00013993124385512315,,,0.1,0.0,,1,2
0.922833,1.6665400000000001,1.8058900000000002,0.00307028,16.5029,2.52615,-0.134633,1.1996799999999999,,,,2,2,3,,-2.457175364568118e-06,5.876014854156207e-06,-0.022499991886934568,,,2,0.002499999999999999,1,0,1,,2,0,0.028059096431960442,0.00013993124385512315,,,0.1,9.916643308080807e-10,,1,2
0.907399,1.64557,1.8135,0.00761292,16.5106,2.4350400000000003,-0.132324,1.1796200000000001,,,,2,3,4,,0.00014911507795865002,-2.085717205148884e-05,-0.024995249626876555,,,3,0.004999999999999999,1,0,1,,2,0,0.02805909643196046,0.00013993124385512315,,,0.1,9.916643308080811e-10,,1,2
0.8906069999999999,1.62474,1.8243099999999999,0.0108036,16.5214,2.34565,-0.13001300000000002,1.1577899999999999,,,,2,4,5,,0.00021358392516422324,3.3917878470786925e-05,-0.027493817909229525,,,4,0.007500000000000001,1,0,1,,2,0,0.02805909643196042,0.00013993124385512315,,,0.1,9.916643308080816e-10,,1,2
0.872984,1.08571,1.24368,0.013138399999999998,16.5345,2.2579599999999997,-0.127702,1.1348799999999999,,,,3,5,6,,0.000244496212192304,0.00010617186981705231,-0.029992582362163258,,,5,0.009999999999999998,1,0,1,,2,0,0.02805909643196047,0.00013993124385512315,,,0.1,9.9166433080808e-10,,1,2
0.8517450000000001,1.06516,1.2505700000000002,0.00689041,16.5414,2.19971,-0.125388,1.10727,,,,2,6,7,,0.00018665343291153074,0.00015027550835925154,-0.03249152395450839,,,6,0.0125,1,0,1,,2,0,0.02805909643196041,0.00013993124385512315,,,0.1,9.916643308080818e-10,,1,2
0.833283,1.04453,1.2535100000000001,0.00294709,16.5443,2.1429400000000003,-0.123073,1.0832700000000002,,,,2,7,8,,0.00012663200292069234,0.00019473637475073903,-0.034990407837225145,,,7,0.014999999999999998,1,0,1,,2,0,0.028059096431960483,0.00013993124385512315,,,0.1,9.916643308080799e-10,,1,2
0.816472,1.0237100000000001,1.2538200000000002,0.000304258,16.5446,2.08754,-0.12075799999999999,1.06141,,,,2,8,9,,-0.00022013387998298076,0.0002795254465484634,-0.037464789423754946,,,8,0.0175,1,0,1,,2,0,0.028059096431960397,0.00013993124385512315,,,0.1,9.916643308080826e-10,,1,2
0.8006880000000001,0.5481090000000001,0.6845479999999999,-0.00158909,16.543,2.03345,-0.118443,1.0408899999999999,,,,3,9,16,,-0.00035702110312266124,0.00044899012558921266,-0.03995528006029601,,,9,0.019999999999999997,1,0,1,,2,0,0.028059096431960508,0.00013993124385512315,,,0.1,9.916643308080793e-10,,1,2
0.945896,0.526597,0.6737,-0.013581000000000001,16.5321,2.71334,-0.13925099999999999,1.22966,,,,2,16,17,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,3,2,,3,0,0.028059096431960397,0.00013993124385512315,,,0.1,9.916643308080807e-10,,1,2
0.9503370000000001,0.504311,0.657266,-0.010218000000000001,16.5157,2.71675,-0.13925099999999999,1.2354399999999999,,,,2,17,18,,0.0,0.0,-0.015,,,11,0.005000000000000001,1,3,2,,3,0,0.02805909643196043,0.00013993124385512315,,,0.1,9.916643308080818e-10,,1,2
0.956197,0.481113,0.6369859999999999,-0.00555589,16.4954,2.72022,-0.13925099999999999,1.24306,,,,2,18,19,,0.0,0.0,-0.0125,,,12,0.0075,1,3,2,,3,0,0.028059096431960508,0.00013993124385512315,,,0.1,9.916643308080807e-10,,1,2
0.9641200000000001,0.456863,0.61364,0.00101311,16.4721,2.7237299999999998,-0.13925099999999999,1.25336,,,,3,19,20,,0.0,0.0,-0.01,,,13,0.01,1,3,2,,3,0,0.02805909643196043,0.00013993124385512315,,,0.1,9.916643308080811e-10,,1,2
0.05207130000000001,0.431253,0.587393,-0.48259799999999997,16.4458,2.0949,-0.1,0.06769270000000001,0.0002937276702004551,6098.930042162654,1.7914245119999999,1,20,21,16.0,-0.0009444826053423913,0.001364294434930547,-0.030593750636113564,1.7911307843297994,0.9349642286541388,14,0.011832470002755393,2,1,3,0.1832470002755393,2,1,0.028059096431960397,0.00013993124385512315,,,0.05,7.268780556033241e-10,0.9349642286541388,3,2
0.045636,0.403441,0.5577,-0.47024099999999996,16.4161,2.01531,-0.1,0.059326800000000006,0.0002937276702004551,5348.059169665406,1.5708729600000004,1,21,22,17.0,-0.0003158916770660576,0.0006717135426752904,-0.040024324405463246,1.5705792323298,0.9349642286541388,15,0.020236779373691664,2,2,4,0.023677937369166457,2,1,0.028059096431960546,0.00013993124385512315,,,0.05,9.392226366444154e-11,0.9349642286541388,3,2
0.7816489999999999,0.37078099999999997,0.522287,-0.0108477,16.3807,2.00458,-0.116128,1.01614,,,,2,22,23,,-0.0006556682917097469,0.000508831671197762,-0.04243665646184581,,,16,0.022500000000000003,1,0,1,,2,0,0.0051632563431609005,0.00013993124385512315,,,0.1,9.916643308080832e-10,,1,2
0.7672869999999999,0.518352,0.59377,-0.0164347,3.38775e-05,1.97692,-0.11381500000000001,0.9974729999999999,,,,2,5,14,,-0.0008611969534761082,0.000172135602623186,-0.04490533905112271,,,17,0.024999999999999998,1,0,1,,2,0,0.16453584805116295,817.6993929617458,,,0.1,9.916643308080793e-10,,1,2
0.755296,0.454535,0.5676800000000001,-0.0202798,2.25548e-05,1.9504700000000001,-0.11150399999999999,0.981885,,,,2,9,15,,-0.0011678459215307684,-0.00037651565548586037,-0.04732503907537497,,,18,0.027499999999999997,1,0,1,,2,0,0.021260208894443817,817.6993929617428,,,0.1,9.916643308080807e-10,,1,2
0.744512,1.70868,1.8064200000000001,-0.0233457,16.5035,1.9252599999999997,-0.109196,0.967866,,,,2,10,1,,-0.0015667182217370226,-0.0007160452016556815,-0.04976954732355208,,,19,0.030000000000000002,1,0,1,,2,0,0.02805909643196043,0.00013993124385512315,,,0.1,9.916643308080832e-10,,1,2
0.7341810000000001,1.7296099999999999,1.82,-0.0262469,16.5188,1.9013400000000003,-0.10689100000000001,0.954435,,,,2,11,10,,-0.0018682696689623277,-0.000847582325210727,-0.052247805726100764,,,20,0.0325,1,0,1,,2,0,0.001,1e-09,,,0.1,9.916643308080807e-10,,1,2
0.723402,1.75005,1.8302200000000002,-0.0296931,16.5348,1.8787599999999998,-0.10458900000000002,0.940423,,,,2,12,11,,-0.002051593464829488,-0.0008424481995601236,-0.05474106985703889,,,21,0.034999999999999996,1,0,1,,2,0,0.001,1e-09,,,0.1,9.916643308080793e-10,,1,2
