time,id,organ_type,sub_type,connect_no,organ_id,organ_id2,parent_organ,length,res_main,carbon_q,c_satis,rw_satis,c_demand_2,growth_rate,exudation,order,organ_length,coor_x,coor_y,coor_z,connection_1,connection_2,radius,r_xyl_node,radial_water,r_xyl,r_st,connection_belong,JW_Trsv,Q_ST,C_ST,P_Xyl,P_ST,JW_Xyl,JW_ST,JS_ST
1,1,2,1,2,0,0,0,0.0,0.0,,,,,,,1,,0.0,0.0,-0.02,1,2,0.1,,,0.0001401689298628721,0.023382580359967035,,0.0649971,0.548186,0.42168100000000003,-0.111198,0.635625,9.61403,2.27687,0.9601139999999999
1,2,2,1,2,0,1,0,0.0025,3.9666573232323245e-09,,,,,,,1,,-0.00012797469675454465,-0.00019051676700343565,-0.02248944287712756,2,3,0.1,,,0.0001401689298628721,0.023382580359967067,,0.0815942,0.529179,0.40706,-0.109851,0.586715,9.69563,2.35846,0.960038
1,3,2,1,2,0,1,0,0.005000000000000003,3.966657323232328e-09,,,,,,,1,,-0.00029917595254642617,-0.0003431316273868993,-0.024978900415308404,3,4,0.1,,,0.0001401689298628721,0.023382580359967032,,0.09288210000000001,0.509088,0.391606,-0.108492,0.5369189999999999,9.78851,2.45135,0.9599629999999999
1,4,2,1,2,0,1,0,0.007500000000000002,3.9666573232323245e-09,,,,,,,1,,-0.0004338526793090515,-0.0005242138601831237,-0.027468693861406702,4,5,0.1,,,0.0001401689298628721,0.023382580359967032,,0.104001,0.488331,0.375639,-0.10712,0.48608999999999997,9.892510000000001,2.55535,0.959889
1,5,2,1,2,0,1,0,0.010000000000000002,3.9666573232323245e-09,,,,,,,1,,-0.0004323337287372085,-0.0005746832853483412,-0.029968183915380243,5,6,0.1,,,0.0001401689298628721,0.023382580359967046,,0.116584,0.46698900000000004,0.359222,-0.105733,0.43408,10.0091,2.67193,0.9598180000000001
1,6,2,1,2,0,1,0,0.012500000000000002,3.9666573232323245e-09,,,,,,,1,,-0.0007033410147773678,-0.0009924701546750784,-0.032418083746543,6,7,0.1,,,0.0001401689298628721,0.023382580359967046,,0.13147,0.445057,0.342352,-0.10432999999999999,0.380718,10.1406,2.8034,0.959749
1,7,2,1,2,0,1,0,0.015000000000000003,3.9666573232323245e-09,,,,,,,1,,-0.0008516158065014761,-0.0016357447406337483,-0.03482935154444494,7,8,0.1,,,0.0001401689298628721,0.02338258035996706,,0.149417,0.42250699999999997,0.325006,-0.10290899999999999,0.325802,10.29,2.95282,0.959683
1,8,2,1,2,0,1,0,0.017500000000000005,3.966657323232327e-09,,,,,,,1,,-0.001124298784165717,-0.0021674488846187604,-0.03725688829946253,8,9,0.1,,,0.0001401689298628721,0.021524382535732984,,0.171342,0.399309,0.307161,-0.101466,0.269088,10.4613,3.12416,0.95962
1,9,2,1,1,0,1,0,0.01980132669324475,3.65142975236372e-09,3.31644672,1411.3612099162651,0.9349642286541388,0.002349821361603641,1.8699284573082775,3.3140968986383963,1,1.9801326693244747,-0.0011194660372789034,-0.0027244054928943196,-0.03948979683545242,10,1,0.1,,,0.0001401689298628721,0.023382580359967025,7.0,-2.91736,0.020933700000000003,0.0161029,-0.1,0.21495100000000003,9.54904,2.2118700000000002,0.960191
1,10,3,1,2,1,2,0,0.0024999999999999988,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0175,11,10,0.1,,,1e-09,0.0001,,0.023387900000000003,0.56434,0.434108,-0.11253699999999998,0.683846,9.5264,2.1884900000000003,0.960268
